"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","CASINJRR","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","STATION","COUNTY","STATE","REGION","DUMMY2","CITY","HIGHWAY","VEHSPD","TYPVEH","VEHDIR","POSITION","RREQUIP","RRCAR","TYPACC","HAZARD","TEMP","VISIBLTY","WEATHER","TYPEQ","TYPTRK","TRKNAME","TRKCLAS","NBRLOCOS","NBRCARS","TRNSPD","TYPSPD","TRNDIR","SIGNAL","LOCWARN","WARNSIG","LIGHTS","STANDVEH","TRAIN2","MOTORIST","VIEW","VEHDMG","DRIVER","INVEH","TOTKLD","TOTINJ","TOTOCC","INCDRPT","JOINTCD","TYPRR","DUMMY3","CASKLDRR","DUMMY4","CROSSING","NARRLEN","DUMMY5","YEAR4","DIVISION","PUBLIC","CNTYCD","STCNTY","HZMRLSED","HZMNAME","HZMQNTY","HZMMEAS","SIGWARNX","WHISBAN","DRIVAGE","DRIVGEN","PLEONTRN","SSB1","SSB2","USERKLD","USERINJ","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","NARR1","NARR2","NARR3","NARR4","NARR5","SUBDIV","ROADCOND","VIDEOT",VIDEOU
"","19","10","CSX ","000186014 ","","","    ","          ","19","10","CSX ","000186014 ","","0","938140W","19","10","16","1","12","PM","RENSSELAER IRON AND ","RENSSELAER          ","36","1","","RENSSELAER          ","Riverside Ave       ","10","D","3","3","2","001","1","4","56","2","2","1","4","RENSSELAER IRON AND ","X","1","4","003","E","3"," ","1","2","2","2","2","3","8","15500","3","1","0","0","1","2","1","CL","","0","  ","0710          ","89","","2019","                    ","Y","083","36C083","4","","",""," "," ","29","1","0002","                    ","                    ","0","0","0","0","0","0","B75816 STRUCK A MOTOR VEHICLE THAT FAILED TO YIELD THE RIGHT OF WAY ON THE ROAD CROSSING.","","","","","SELKIRK             ","A","2","2",
"","19","10","CSX ","000186220 ","","","    ","          ","19","10","CSX ","000186220 ","","1","514570J","19","10","27","2","50","PM","FAIRPORT            ","MONROE              ","36","1","","FAIRPORT            ","MAIN ST             ","5","A","2","3","1","001","1","4","62","2","2","1","1","#1 MAIN             ","4","2","41","054","R","4","1","1","2","1","2","2","1","8","6500","2","1","0","1","1","2","1","CL","","0","  ","0102030607    ","214","","2019","                    ","Y","055","36C055","4","","",""," "," ","53","1","0002","                    ","                    ","0","1","0","0","0","0","HIGHWAY USER WENT AROUND THE LOWERED GATES AT MAIN STREET IN FAIRPORT NY AND STOPPED WITH THE FRONT ","END OF HIS CAR ON THE NUMBER 1 MAIN TRACK.  WESTBOUND TRAIN Q157-26 STRUCK THE FRONT END OF THE MOTO","RISTS VEHICLE.","","","ROCHESTER           ","B","1","2",
"","19","10","CSX ","000186448 ","","","    ","          ","19","10","CSX ","000186448 ","","0","937518Y","19","10","31","6","30","AM","SELKIRK             ","ALBANY              ","36","1","","SELKIRK             ","PRIVATE ROAD        ","","C","3","4","1","001","1","4","63","1","2","1","1","2 MAIN              ","3","2","26","015","E","3","1","1","2","1","2","2","5","8","27500","3","2","0","0","0","2","1","CL","","0","  ","01030607      ","500","","2019","                    ","N","001","36C001","4","","",""," "," ","44","1","0002","                    ","                    ","0","0","0","0","0","0","MOTORIST STATES HE WAS FOLLOWING A  CSX EMPLOYEE WHEN HE STOPPED FOR AN ACTIVE CROSSING WARNING DEVI","CE.  THE TRAIN CLEARED THE CROSSING AND THE CSX EMPLOYEE PROCEEDED ACROSS THE CROSSING.  MOTORIST BE","GAN MOVING OVER THE CROSSING WHEN HE HEARD THE BELLS OF THE CROSSING THEN SAW THE LIGHTS ACTIVATED. "," HE COULD NOT BACK UP BECAUSE OF TRAFFIC AND THE GATE WAS DOWN BEHIND THE SLEEPER BIRTH OF HIS TRACT","OR.  PRIOR TO THE E/B TRAIN ENTERING THE CROSSING, MOTORIST EXITED HIS TRACTOR AND RAN FROM THE AREA","SELKIRK             ","A","1","1",
"","19","12","NS  ","136486    ","","","    ","          ","19","12","NS  ","136486    ","","0","721457K","19","12","12","8","50","PM","LINCOLNVILLE        ","CHARLESTON          ","45","3","","LINCOLNVILLE        ","S-1307/E. PICKNEY ST","0","A","1","1","1","001","1","4","49","4","1","1","1","SINGLE MAIN TRACK   ","4","1","3","039","E","4","1","1","2","2","2","2","4","8","10000","3","2","0","0","1","2","1","1 ","","0","  ","010306        ","81","","2019","                    ","Y","019","45C019","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 981P912 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S AGE UNKNOWN.","","","","","PIEDMONT            ","A","2","2",
"","19","12","CSX ","000187214 ","","","    ","          ","19","12","CSX ","000187214 ","","1","633767M","19","12","18","8","30","AM","AUGUSTA             ","MCCORMICK           ","45","3","","MODOC               ","MORGAN-WARE RD      ","0","D","4","2","1","001","1","4","38","2","1","1","1","SINGLE MAIN TRACK   ","3","1","5","026","E","1"," ","1","2","2","2","2","4","8","4000","3","1","0","1","1","2","1","CL","","0","  ","080711        ","173","","2019","                    ","Y","065","45C065","4","","",""," "," ","60","2","0002","                    ","                    ","0","1","0","0","0","0","DRIVER FAILED TO STOP IN THE CLEAR AT A RAILROAD CROSSING AT GRADE AND WAS STRUCK BY F78318. PROTECT","ION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS ( STOP LINES)","","","","MCCORMICK           ","A","2","2",
"","19","12","CSX ","000187050 ","","","    ","          ","19","12","CSX ","000187050 ","","2","631947D","19","12","09","5","25","PM","SOUTH ST. STEPHENS  ","BERKELEY            ","45","3","","ST STEPHENS         ","ELM STREET          ","0","C","4","1","1","001","1","2","65","3","2","1","1","#1 MAIN TRACK       ","4","3","145","036","R","2","1","1","2","2","2","2","5","8","20000","3","2","0","2","0","1","1","CL","","0","  ","010203060711  ","252","","2019","                    ","Y","015","45C015","4","","",""," "," ","58","1","0002","                    ","                    ","0","0","0","2","0","0","Q40907 STRUCK A LOADED TRACTOR AND TRAILER AT A ROAD CROSSING AT GRADE WHICH RESULTED IN ENGINEER AN","D CONDUCTOR BOTH INJURED. TRUCK FAILED TO YIELD TO WARNING SIGNS.  PROTECTION ALSO AT CROSSING: ADVA","NCE WARNING AND PAVEMENT MARKINGS ( RR XING SYMBOLS)","","","CHARLESTON          ","A","1","1",
"","19","12","CSX ","000186941 ","","","    ","          ","19","12","CSX ","000186941 ","","1","632635Y","19","12","04","8","51","AM","EASTOVER            ","RICHLAND            ","45","3","","EASTOVER            ","MCCORDS FERRY RD    ","50","C","1","3","1","012","2","2","44","2","1","1","1","SINGLE MAIN TRACK   ","3","2","25","017","R","2","1","1","2","1","2","2","1","8","15000","2","1","0","1","1","2","1","CL","","0","  ","0103060711    ","186","","2019","                    ","Y","079","45C079","4","","",""," "," ","42","1","0002","                    ","                    ","0","1","0","0","0","0","MOTORIST FAILED TO STOP AT CROSSING RUNNING INTO THE SIDE OF THE F75004.. AGE UNKNOWN.  PROTECTION A","LSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","EASTOVER            ","A","1","1",
"","19","11","CSX ","000186396 ","","","    ","          ","19","11","CSX ","000186396 ","","0","633552N","19","11","03","6","20","PM","FAIRFAX             ","ALLENDALE           ","45","3","","ALLENDALE           ","ALBECON STREET      ","0","A","1","1","1","001","1","4","46","3","2","1","1","SINGLE MAIN TRACK   ","3","2","107","035","E","1","2","1","2","2","2","2","5","8","6500","3","2","0","0","0","2","1","CL","","0","  ","0103060711    ","167","","2019","                    ","Y","005","45C005","4","","",""," "," ","21","1","0002","                    ","                    ","0","0","0","0","0","0","AUTOMOBILE WAS STUCK ON CROSSING PRIOR TO GATES COMING DOWN AND WAS STRUCK BY Q69003.  PROTECTION AL","SO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS ( STOP LINES)","","","","AUGUSTA             ","A","1","1",
"","19","11","CSX ","000186370 ","","","    ","          ","19","11","CSX ","000186370 ","","0","632410U","19","11","03","10","8","PM","RAVENEL             ","CHARLESTON          ","45","3","","RAVENEL             ","HIGHWAY 165         ","0","J","2","1","1","001","1","2","60","4","1","1","1","#1 MAIN             ","4","2","173","041","E","2","1","1","2","2","2","2","5","8","8000","3","2","0","0","0","2","1","CL","","0","  ","0103060711    ","273","","2019","                    ","Y","019","45C019","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","Q40103 WAS TRAVELING ON TRACK 1 AT RAVENEL WHEN THEY STRUCK AN UNOCCUPIED VOLVO SUV THAT WAS STUCK O","N CROSSING. VEHICLE WAS ON TRACKS PRIOR TO GATE COMING DOWN. AGE UNKNOWN.  PROTECTION ALSO AT CROSSI","NG: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","CHARLESTON          ","A","2","2",
"","19","10","CSX ","000186070 ","","","    ","          ","19","10","CSX ","000186070 ","","0","633543P","19","10","16","10","0","AM","FAIRFAX             ","ALLENDALE           ","45","3","","ALLENDALE           ","AIRPORT LOOP        ","30","C","2","3","1","001","1","4","71","2","2","1","1","SINGLE MAIN TRACK   ","3","2","73","032","R","2"," ","1","2","2","2","2","3","8","500","3","1","0","0","1","2","1","CL","","0","  ","080711        ","147","","2019","                    ","Y","005","45C005","4","","",""," "," ","56","1","0002","                    ","                    ","0","0","0","0","0","0","F72016 COLLIDED WITH VEHICLE AT AIRPORT LOOP RD. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PA","VEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","AUGUSTA             ","A","1","1",
"","19","10","NS  ","135749    ","","","    ","          ","19","10","NS  ","135749    ","","1","915988V","19","10","08","4","0","AM","SPRINGDALE          ","LEXINGTON           ","45","3","","N/A                 ","S-72/OLD DUNBAR ROAD","5","D","3","3","2","001","2","4","68","1","1","1","1","SINGLE MAIN TRACK   ","1","2","14","003","R","1"," ","1","2","2","2","2","3","8","5000","2","1","0","1","1","2","1","1 ","","0","  ","0710          ","66","","2019","                    ","Y","063","45C063","4","","",""," "," ","40","1","0002","                    ","                    ","0","1","0","0","0","0","NS TRAIN P77P007 WAS STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING.","","","","","PIEDMONT            ","A","2","2",
"","19","03","NS  ","133389    ","","","    ","          ","19","03","NS  ","133389    ","","0","510385B","19","03","29","12","0","PM","MIDLAND             ","BEAVER              ","42","2","","                    ","SHELL ST            ","2","C","2","3","1","001","1","4","56","2","1","1","1","DOUBLE-CLEVELAND MAI","3","2","50","030","E","3","1","1","2","2","2","2","1","8","25000","3","1","0","0","1","2","1","1 ","","0","  ","01030607      ","59","","2019","                    ","Y","007","42C007","4","","",""," "," ","58","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 62VC529 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","CLEVELAND LIN       ","A","1","2",
"","19","03","NS  ","133296    ","","","    ","          ","19","03","NS  ","133296    ","","0","507464J","19","03","21","7","0","AM","OSBORNE             ","ALLEGHENY           ","42","2","","N/A                 ","LR/RIVER ROAD       ","0","A","1","2","1","001","1","2","40","1","1","1","1","DOUBLE-FT WAYNE MAIN","4","3","28","058","E","4","1","1","2","2","2","2","4","8","20000","3","1","0","0","1","2","1","1 ","","0","  ","0103040607    ","58","","2019","                    ","Y","003","42C003","4","","",""," "," ","39","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 21GC121 STRUCK A HWY-USER AT A HWY-GRADE CROSSING","","","","","PITTSBURGH          ","A","2","2",
"","19","11","CSX ","000186497 ","","","    ","          ","19","11","PN  ","XXX       ","","0","593002A","19","11","09","12","29","AM","LANSDALE 8TH ST     ","MONTGOMERY          ","42","2","","LANSDALE            ","W 8TH STREET        ","10","A","4","3","1","001","1","4","40","4","1","1","1","SINGLE MAIN TRACK   ","X","2","29","005","E","4","1","1","2","2","2","2","3","8","6500","3","1","0","0","1","2","1","CL","","0","  ","060711        ","123","","2019","                    ","Y","091","42C091","4","","",""," "," ","34","1","0002","                    ","                    ","0","0","0","0","0","0","C74608 STRUCK VEHICLE AT CROSSING ON 8TH ST. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (STOP LI","NES & RR XING SYMBOLS).","","","","TRENTON             ","A","2","2",
"","19","10","AVR ","191015AVR ","","","    ","          ","19","10","AVR ","191015AVR ","","0","145514H","19","10","15","9","0","AM","GLENWOOD JCT        ","ALLEGHENY           ","42","2","","PITTSBURGH          ","IRWIN / MIFFLIN AVE ","5","A","4","3","2","001","2","4","70","2","3","1","4","GALVTECH LEAD       ","1","3","10","004","E","3"," ","1","2","1","2","2","3","8","500","3","1","0","0","1","2","1","Cl","","0","  ","07            ","340","","2019","                    ","Y","003","42C003","4","","",""," "," ","99","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER STOPPED AT CROSSING AND BEGAN CURSING AT THE CONDUCTOR ON THE GROUND PROVIDING PROTECTI","ON, THE MOTORIST IN A HURRY ATTEMPTED TO DO A THREE POINT TURN BUT FAILED TO DO SO PROPERLY AND BACK","ED INTO LOCOMOTIVE AS IT TRAVELED OVER CROSSING.  DRIVER HIT AND RAN WITH DAMAGE OCCURRING TO REAR W","INDSHIELD OF VEHICLE.  USER AGE UNKNOWN.","","WP                  ","A","2","2",
"","19","04","NS  ","133761    ","","","    ","          ","19","04","NS  ","133761    ","","0","592390X","19","04","29","9","51","AM","ALBURTIS            ","LEHIGH              ","42","2","","N/A                 ","T 482/ORCHARD ROAD  ","5","A","2","3","1","001","1","4","67","2","1","1","1","DOUBLE-MAIN ONE     ","4","5","22","050","R","4"," ","1","2","2","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","0807          ","59","","2019","                    ","Y","077","42C077","4","","",""," "," ","25","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 63VH528 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","READING LINE        ","A","2","2",
"","19","04","NS  ","133773    ","","","    ","          ","19","04","NS  ","133773    ","","0","517758W","19","04","30","11","17","AM","NEW HOLLAND         ","LANCASTER           ","42","2","","NEW HOLLAND         ","LOCAL/BRUBAKER AVE  ","10","A","2","3","1","001","1","2","70","2","1","1","1","SINGLE MAIN TRACK   ","2","2","19","027","R","4"," ","1","2","2","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","07            ","73","","2019","                    ","Y","071","42C071","4","","",""," "," ","75","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN H28H230 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. AGE VERIFIED.","","","","","NEW HOLLAND S       ","A","2","2",
"","19","06","CSX ","000183810 ","","","    ","          ","19","06","CSX ","000183810 ","","0","523923T","19","06","26","1","21","PM","SPRINGFIELD         ","ERIE                ","42","2","","EAST SPRINGFIELD    ","ELLIS ROAD / MALL   ","15","A","2","3","1","001","1","4","83","2","1","1","1","#1 MAIN             ","4","2","34","055","E","3"," ","1","2","2","2","2","3","8","6500","1","1","2","0","2","2","1","CL","","2","  ","0711          ","140","","2019","                    ","Y","049","42C049","4","","",""," "," ","18","2","0002","                    ","                    ","2","0","0","0","0","0","Q16625 APPROACHING REYNOLDS CENTER ROAD HIT VEHICLE THAT DIDNT YIELD OR STOPPED AT CROSSING..  PROTE","CTION ALSO AT CROSSING: ADVANCE WARNING.","","","","ERIE WEST           ","A","2","2",
"","19","06","CSX ","000183722 ","","","    ","          ","19","06","CSX ","000183722 ","","1","584835A","19","06","21","11","50","AM","CORAOPOLIS          ","ALLEGHENY           ","42","2","","CORAOPOLIS          ","MULBERRY STREET     ","0","J","4","2","1","001","1","4","70","2","1","1","1","SINGLE MAIN TRACK   ","4","4","82","032","E","4","2","1","2","2","2","2","5","8","6500","2","1","0","1","1","2","1","CL","","0","  ","01030607      ","126","","2019","                    ","Y","003","42C003","4","","",""," "," ","69","1","0002","                    ","                    ","0","1","0","0","0","0","Q34921 TRAVELING WEST BOUND WHEN AN OCCUPIED GRAY 2017 NISSAN ROGUE SUV PARKED THEIR CAR ON THE CROS","SING PREEMPTING THE GATES.","","","","PITTSBURGH          ","A","1","1",
"","19","12","BNSF","TC1219201 ","","","    ","          ","19","12","BNSF","TC1219201 ","","0","082928G","19","12","04","5","48","PM","MILLSPUR            ","ANOKA               ","27","4","","ANOKA               ","SUNFISH LAKE BLVD   ","6","A","1","3","1","001","1","2","25","3","6","1","1","MAIN 1 TRACK        ","4","2","97","050","R","4","1","1","2","2","2","2","1","8","","3","1","0","0","1","2","1","CL","","0","  ","0102030607    ","138","","2019","                    ","Y","003","27C003","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN.  VEHICLE WAS ATTEMPTING TO MAKE U-TURN ON CROSSING AND GOT STUCK FOULING MAIN LI","NE.  VEHICLE WAS THEN STRUCK BY TRAIN.  ","","","","STAPLES             ","C","2","2",
"","19","12","BNSF","TC1219202 ","","","    ","          ","19","12","BNSF","TC1219202 ","","0","085955N","19","12","09","11","52","AM","CLOQUET             ","CARLTON             ","27","4","","CLOQUET             ","POTLATCH EXIT 36    ","15","C","2","3","6","001","1","4","15","2","6","8","1","SINGLE MAIN TRACK   ","4","2","0","028","R","4","1","1","2","2","2","2","7","8","5000","3","1","0","0","1","2","1","CL","","0","  ","01030607      ","93","","2019","                    ","N","017","27C017","4","","",""," "," ","59","1","0002","                    ","                    ","0","0","0","0","0","0","TRUCK AND TRAILER WENT THROUGH THE CROSSING AND WAS STRUCK BY THE TRAIN.  NO HAZMAT RELEASED.  ","","","","","LAKES               ","C","1","1",
"","19","12","BNSF","TC1219203 ","","","    ","          ","19","12","BNSF","TC1219203 ","","0","081722D","19","12","10","9","16","AM","FOSSTON             ","POLK                ","27","4","","FOSSTON             ","360TH AVE SE        ","0","D","2","2","1","001","1","2","-15","2","1","1","1","SINGLE MAIN TRACK   ","4","2","13","040","R","4"," ","1","2","2","2","2","4","8","2500","3","1","0","0","1","2","1","CL","","0","  ","07            ","90","","2019","                    ","Y","119","27C119","4","","",""," "," ","  ","1","0003","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN.  PICK-UP TRUCK FOULED THE TRACK ON A CROSSING AND WAS STRUCK BY TRAIN.  ","","","","","GRAND FORKS         ","C","2","2",
"","19","08","PTRA","2019000026","","","    ","          ","19","08","PTRA","2019000026","","0","869872T","19","08","21","2","50","AM","STORAGE YARD        ","HARRIS              ","48","5","","HOUSTON             ","EAGLE ASPHALT CROSSI","5","C","1","3","2","001","1","4","80","4","1","1","1","CARNEGIE MAIN       ","1","1","26","005","E","2"," ","1","2","2","2","2","2","8","3500","3","1","0","0","1","2","1","3 ","","0","  ","0807          ","326","","2019","                    ","N","201","48C201","4","","",""," "," ","47","1","0002","                    ","                    ","0","0","0","0","0","0","PT 375 WAS SHOVING ACROSS ASPHAULT CROSSING WHEN A TRACTOR TRAILER PULLED UP TO THE CROSSING, STOPPE","D, THEN PULLED ACROSS INFRONT OF TRAIN. THE DRIVER ADMITTED TO LOOKING AT HIS PHONE. THE TRACTOR TRA","ILER BEHIND HIM WITNESSED THE INCIDENT. THE DRIVER WAS CITED BY THE LOCAL POLICE DEPARTMENT FOR FAIL","URE TO YIELD RIGHT OF WAY. ","","SYSTEM              ","A","2","2",
"","19","09","BNSF","PR0919201 ","","","    ","          ","19","09","BNSF","PR0919201 ","","0","090476U","19","09","06","10","30","AM","LUCERNE             ","HOT SPRINGS         ","56","8","","KIRBY               ","PRIVATE             ","0","D","3","2","1","001","1","4","70","2","1","1","1","SINGLE MAIN TRACK   ","4","3","161","043","R","4"," ","1","2","2","2","2","4","8","2500","3","1","0","0","1","2","1","CL","","0","  ","0807          ","120","","2019","                    ","N","017","56C017","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN. VEHICLE PULLED ONTO CROSSING AND STOPPED IN FRONT OF A TRUCK AND WAS STRUCK. NO ","HAZMAT WAS RELEASED.","","","","CASPER              ","A","2","2",
"","19","09","UP  ","0919RM007 ","","","    ","          ","19","09","UP  ","0919RM007 ","","0","810482N","19","09","07","3","36","PM","TIPTON              ","SWEETWATER          ","56","8","","                    ","I-80                ","10","B","1","3","1","001","1","4","75","2","1","1","1","MAIN LINE 2         ","4","3","110","041","E","3"," ","1","3","2","2","2","3","8","5000","3","1","0","0","2","2","1","CL","","0","  ","0807          ","37","","2019","                    ","N","037","56C037","4","","",""," "," ","38","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  ","","","","","RAWLINS SUB         ","A","2","2",
"","19","11","BNSF","PR1119201 ","","","    ","          ","19","11","BNSF","PR1119201 ","","0","089209U","19","11","10","12","17","PM","TORRINGTON          ","GOSHEN              ","56","6","","TORRINGTON          ","WEST C STREET       ","20","A","3","3","4","001","1","4","45","2","1","9","1","SINGLE MAIN TRACK   ","4","0","1","005","E","3","1","1","2","1","2","2","1","8","2500","3","1","0","0","1","2","1","CL","","0","  ","010307        ","105","","2019","                    ","Y","015","56C015","4","","",""," "," ","  ","1","0001","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN. HYRAIL VEHICLE WAS TRAVERSING CROSSING AND WAS STRUCK BY VEHICLE. NO HAZMAT RELE","ASED.","","","","VALLEY              ","A","1","1",
"","19","04","ATN ","ATN192441 ","","","    ","          ","19","04","ATN ","ATN192441 ","","0","353142R","19","04","08","2","40","PM","ALBERTVILLE         ","MARSHALL            ","01","3","","ALBERTVILLE         ","ROSE ROAD           ","20","A","2","3","1","001","2","2","75","2","3","1","1","MP 93               ","1","2","16","010","R","2"," ","1","2","1","2","2","3","8","2000","3","1","0","0","1","2","1","3 ","","0","  ","07            ","64","","2019","                    ","Y","095","01C095","4","","",""," "," ","23","1","0001","                    ","                    ","0","0","0","0","0","0","VEHICLE FAILED TO YEILD @ CROSSING AND STRUCK SIDE OF LOCOMOTIVE","","","","","GUNTERSVILLE        ","B","2","2",
"","19","09","FWWR","19092101  ","","","    ","          ","19","09","FWWR","19092101  ","","1","021572J","19","09","21","12","25","PM","CLEBURNE PASS W. END","JOHNSON             ","48","5","","GODLEY              ","COUNTY ROAD 1003A   ","5","E","2","3","1","001","1","2","85","2","1","1","1","MAIN LINE           ","3","3","24","040","R","3"," ","1","2","2","2","2","3","8","5000","2","1","0","1","1","2","1","Cl","","0","  ","07            ","134","","2019","                    ","Y","251","48C251","4","","",""," "," ","40","1","0002","                    ","                    ","0","1","0","0","0","0","VEHICLE TRAVELLING ON CR1003A/SOUTH HADLEY ROAD FAILED TO STOP AT THE RAILROAD CROSSING CAUSING THE ","VEHICLE TO BE STRUCK BY THE TRAIN.","","","","CLEBURNE            ","A","1","1",
"","19","06","KCS ","19062801  ","","","    ","          ","19","06","UP  ","XXX       ","","0","922513V","19","06","28","11","17","AM","SUGAR LAND          ","FORT BEND           ","48","5","","SUGAR LAND          ","TX 6 SOUTHBOUND FRT ","","C","2","5","1","001","1","2","90","2","1","1","1","SINGLE MAIN TRACK   ","4","2","97","043","E","3","1","1","1","2","2","2","4","8","1000","3","2","0","0","0","2","1","1 ","","0","  ","01030607      ","207","","2019","                    ","Y","157","48C157","4","","",""," "," ","33","1","0002","                    ","0                   ","0","0","0","0","0","0","TRUCK PULLIING TRAILER STOPPED WITH TRAILER ON TRACK & GATES CAME DOWN.  DRIVER & PASSENGER EXITED T","RUCK.  TRAIN STRUCK THE TRAILER FOULING THE TRACK. UP TRACK DAMAGE EST $198.  MP 25.538 GLIDDEN SUBD","IVISION","","","GLIDDEN             ","A","1","2",
"","19","08","UP  ","0819HO041 ","","","    ","          ","19","08","UP  ","0819HO041 ","","0","743226N","19","08","31","1","20","PM","WELHBD              ","BRAZOS              ","48","5","","COLLEGE STATION     ","SOUTH DOWLING RD.   ","5","C","4","3","1","001","1","4","93","2","2","1","1","SINGLE MAIN TRACK   ","3","2","97","028","E","2","1","1"," ","1","2","2","7","8","10000","3","1","0","0","1","2","1","CL","","0","  ","01030607      ","37","","2019","                    ","Y","041","48C041","4","","",""," "," ","42","1","0003","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.","","","","","NAVASOTA SUB        ","A","1","2",
"","19","08","BNSF","RD0819202 ","","","    ","          ","19","08","BNSF","RD0819202 ","","0","020589J","19","08","04","9","45","PM","VALLEY VIEW         ","DENTON              ","48","5","","SANGER              ","FM 0922             ","8","A","4","3","1","001","2","4","88","4","1","1","1","SINGLE MAIN TRACK   ","4","5","59","054","R","4","1","1","2","1","2","2","7","8","2000","3","1","0","0","1","2","1","CL","","0","  ","01030607      ","41","","2019","                    ","Y","121","48C121","4","","",""," "," ","23","1","0002","                    ","                    ","0","0","0","0","0","0","VEHICLE STRUCK SIDE OF TRAIN AT CROSSING.","","","","","FT WORTH            ","A","2","2",
"","19","03","NS  ","133143    ","","","    ","          ","19","03","NS  ","133143    ","","0","726017L","19","03","09","3","0","AM","TUSCALOOSA          ","TUSCALOOSA          ","01","3","","TUSCALOOSA          ","CITY/HARGROVE RD    ","0","B","3","1","1","001","1","4","62","4","1","1","1","SINGLE MAIN TRACK   ","4","3","155","037","E","1","1","1","2","2","2","2","4","8","3000","3","2","0","0","0","2","1","1 ","","0","  ","01020306      ","89","","2019","                    ","Y","125","01C125","4","","",""," "," ","  "," ","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN W14 STRUCK AN UNOCCUPIED VEHICLE AT A HWY-GRADE CROSSING. DRIVER'S INFO UNKNOWN.","","","","","ALABAMA             ","A","2","2",
"","19","03","NS  ","133212    ","","","    ","          ","19","03","NS  ","133212    ","","0","725832W","19","03","14","2","25","AM","FORT PAYNE          ","DE KALB             ","01","3","","FORT PAYNE          ","LS/55TH ST NE       ","0","J","4","1","1","001","1","4","64","4","2","1","1","SINGLE MAIN TRACK   ","4","2","40","045","R","1","1","1","2","2","2","2","4","8","6500","3","2","0","0","0","2","1","1 ","","0","  ","01030406      ","92","","2019","                    ","Y","049","01C049","4","","",""," "," ","  ","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 92XA613 STRUCK AN UNOCCUPIED VEHICLE AT A HWY-GRADE CROSSING. DRIVER'S AGE UNKNOWN.","","","","","ALABAMA             ","A","2","2",
"","19","05","NS  ","134002    ","","","    ","          ","19","05","NS  ","134002    ","","0","727633B","19","05","20","5","0","PM","SELMA               ","DALLAS              ","01","3","","SELMA               ","SR 219/LNDLINE RD(ST","50","D","4","3","1","001","1","4","88","3","1","1","1","SINGLE MAIN TRACK   ","4","1","11","049","E","2","1","1","2","3","1","2","3","8","3500","3","1","0","0","1","2","1","1 ","","0","  ","0306          ","73","","2019","                    ","Y","047","01C047","4","","",""," "," ","16","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN A73A320 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. AGE VERIFIED.","","","","","ALABAMA             ","A","2","2",
