"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","CASINJRR","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","STATION","COUNTY","STATE","REGION","DUMMY2","CITY","HIGHWAY","VEHSPD","TYPVEH","VEHDIR","POSITION","RREQUIP","RRCAR","TYPACC","HAZARD","TEMP","VISIBLTY","WEATHER","TYPEQ","TYPTRK","TRKNAME","TRKCLAS","NBRLOCOS","NBRCARS","TRNSPD","TYPSPD","TRNDIR","SIGNAL","LOCWARN","WARNSIG","LIGHTS","STANDVEH","TRAIN2","MOTORIST","VIEW","VEHDMG","DRIVER","INVEH","TOTKLD","TOTINJ","TOTOCC","INCDRPT","JOINTCD","TYPRR","DUMMY3","CASKLDRR","DUMMY4","CROSSING","NARRLEN","DUMMY5","YEAR4","DIVISION","PUBLIC","CNTYCD","STCNTY","HZMRLSED","HZMNAME","HZMQNTY","HZMMEAS","SIGWARNX","WHISBAN","DRIVAGE","DRIVGEN","PLEONTRN","SSB1","SSB2","USERKLD","USERINJ","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","NARR1","NARR2","NARR3","NARR4","NARR5","SUBDIV","ROADCOND","VIDEOT",VIDEOU
"","20","02","NS  ","137164    ","","","    ","          ","20","02","NS  ","137164    ","","0","534420F","20","02","13","10","0","AM","REDDICK             ","KANKAKEE            ","17","4","","N/A                 ","CR 18000/ROAD 18000 ","15","A","1","3","1","001","1","2","17","2","6","1","1","SINGLE MAIN TRACK   ","4","2","9","036","R","4","1","1","2","2","2","2","3","8","25000","3","1","0","0","1","2","1","1 ","","0","  ","030607        ","159","","2020","                    ","Y","091","17C091","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN B11B313 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. HAZ MAT CARS ARE ON B11 TRAIN, NEITHER D","ERAILED OR WERE INVOLVED IN THE INCIDENT. AGE NOT VERIFIED.","","","","DEARBORN            ","C","1","2",
"","20","02","NS  ","137177    ","","","    ","          ","20","02","NS  ","137177    ","","0","243212A","20","02","14","7","20","AM","CHICAGO             ","COOK                ","17","4","","CHICAGO             ","FAU2867/S RACINE AVE","10","C","1","3","2","001","1","4","1","1","1","1","4","VANTAGE LEAD        ","1","1","16","003","E","4","1","1","1","1","2","2","2","8","30000","3","1","0","0","1","1","1","1 ","","0","  ","02030710      ","57","","2020","                    ","Y","031","17C031","4","","",""," "," ","62","1","0003","                    ","                    ","0","0","0","0","0","0","NS TRAIN BC46 STRUCK A HWY-USER AT A HWY- GRADE CROSSING.","","","","","HORN TRACK          ","A","1","2",
"","20","02","NS  ","137185    ","","","    ","          ","20","02","NS  ","137185    ","","0","480019P","20","02","12","1","20","PM","MORRISONVILLE       ","CHRISTIAN           ","17","4","","MORRISONVILLE       ","MUN7050/SIXTH STREET","0","C","4","1","1","001","1","2","30","2","3","1","1","SINGLE MAIN TRACK   ","4","2","101","050","E","2","1","1","2","2","2","2","4","8","2000","3","2","0","0","1","2","1","1 ","","0","  ","01030607      ","59","","2020","                    ","Y","021","17C021","4","","",""," "," ","44","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 121D611 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","ILLINOIS            ","B","2","2",
"","20","09","CC  ","1047883   ","","","    ","          ","20","09","CC  ","1047883   ","","1","307259B","20","09","12","1","50","PM","ACKLEY              ","HARDIN              ","19","6","","ACKLEY              ","FRANKLIN ST         ","10","A","1","3","1","001","2","4","66","2","2","1","1","SINGLE MAIN TRACK   ","3","2","90","040","E","4","1","1","2","2","2","2","3","8","5000","2","1","0","1","1","2","1","No","","0","  ","0307          ","169","","2020","                    ","Y","083","19C083","4","","",""," "," ","21","2","0002","                    ","                    ","0","1","0","0","0","0","U70391-11 STRUCK A VEHICLE AT THE CROSSING. THE CREW SUSTAINED NO INJURIES, HOWEVER; THE DRIVER WAS ","TRANSPORTED TO THE LOCAL HOSPITAL WITH NON-LIFE THREATENING INJURIES.","","","","WATERLOO            ","A","2","2",
"","20","09","CC  ","1047764   ","","","    ","          ","20","09","CC  ","1047764   ","","2","309012D","20","09","11","12","25","PM","STACYVILLE          ","MITCHELL            ","19","6","","ST ANSGAR           ","480TH ST            ","5","B","4","3","6","001","1","4","59","2","2","8","1","SINGLE MAIN TRACK   ","3","2","0","037","E","2"," ","1","2","2","2","2","3","8","20000","2","1","0","2","1","2","1","No","","0","  ","07            ","272","","2020","                    ","Y","131","19C131","4","","",""," "," ","66","1","0002","                    ","                    ","0","1","0","1","0","0","L57591-11 STRUCK A DUMP TRUCK THAT FAILED TO YIELD AT THE CROSSING LOCAL EMERGENCY SERVICES RESPONDE","D. THE CREW SUSTAINED NO INJURIES HOWEVER; THE DRIVER WAS TRANSPORTED TO THE A LOCAL HOSPITAL RESPON","SIVE WITH UNSPECIFIED INJURIES. THE CROSSING IS PROTECTED BY CROSSBUCKS.","","","OSAGE               ","A","2","2",
"","20","11","IANR","LCX1106203","","","    ","          ","20","11","IANR","LCX1106203","","0","607552V","20","11","06","9","23","AM","WASHBURN            ","BLACK HAWK          ","19","6","","WASHBURN            ","PRIVATE  ROAD       ","10","B","4","3","1","001","1","4","60","2","1","1","1","MAIN TRACK          ","2","2","11","025","E","2"," "," "," ","2","2","2","3","8","5000","3","1","0","0","1","2","1","3 ","","0","  ","12            ","206","","2020","                    ","N","013","19C013","4","","",""," "," ","43","1","0020","                    ","                    ","0","0","0","0","0","0","DRIVER WAS COMING OUT OF HIS PRIVATE DRIVE WAY. HE STATED AND DOCUMENTED THAT HE WAS ATTEMPTING TO P","AIR HIS CELL PHONE TO BLUE TOOTH AND DID NOT SEE TRAIN COMING. TRAIN STRUCK REAR PASSENGER SIDE OF V","EHICLE","","","WATERLOO            ","A","1","2",
"","20","10","IAIS","2020029   ","","","    ","          ","20","10","IAIS","2020029   ","","0","603326H","20","10","05","2","51","AM","BOONEVILLE          ","DALLAS              ","19","6","","BOONEVILLE          ","SOUTH 88TH ST       ","0","A","1","1","1","001","1","2","41","4","1","1","1","SINGLE MAIN TRACK   ","3","2","108","040","R","4"," ","1","2","2","2","2","4","8","5000","3","1","0","0","2","2","1","2 ","","0","  ","07            ","177","","2020","                    ","Y","049","19C049","4","","",""," "," ","24","2","0002","                    ","                    ","0","0","0","0","0","0","VEHICLE STUCK ON TRACKS AT SOUTH 88TH STREET NEAR BOONEVILLE, IOWA WAS STRUCK BY BICB-03 CONSIST.  B","OTH VEHICLE OCCUPANTS HAD EXITED THE VEHICLE AND FLED THE SCENE. NO INJURIES.","","","","CB                  ","A","1","2",
"","20","12","IAIS","2020035   ","","","    ","          ","20","12","IAIS","2020035   ","","0","606835P","20","12","10","12","26","PM","WILTON              ","MUSCATINE           ","19","6","","MUSCATINE           ","4TH ST / X54        ","35","A","1","3","1","001","2","2","46","2","1","1","1","SINGLE MAIN TRACK   ","3","4","119","040","E","4","1","1","2","2","2","2","3","8","14000","3","1","0","0","1","2","1","2 ","","0","  ","030607        ","165","","2020","                    ","Y","139","19C139","4","","",""," "," ","33","1","0002","                    ","                    ","0","0","0","0","0","0","BICB-09 WAS TRAVELING WESTBOUND THROUGH MOSCOW, IOWA WHEN A VEHICLE APPROACHING FROM THE SOUTH FAILE","D TO YIELD AND STRUCK THE LEAD LOCOMOTIVE ON THE CONDUCTOR'S SIDE","","","","IC                  ","A","1","2",
"","20","10","UP  ","1020GL002 ","","","    ","          ","20","10","UP  ","1020GL002 ","","0","922540S","20","10","05","1","30","PM","EAGLE GROVE         ","WRIGHT              ","19","6","","EAGLE GROVE         ","AG PROCESSING       ","4","C","2","3","2","001","1","4","69","2","1","1","4","EG SOUTH LEG WYE    ","1","2","12","008","E","4","2","1"," ","1","2","2","2","8","5000","3","1","0","0","1","2","1","CL","","0","  ","030807        ","51","","2020","                    ","N","197","19C197","4","","",""," "," ","68","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: STOPPED AND THEN PROCEEDED.  ","","","","","EAGLE GROVE IND LD  ","A","2","2",
"","20","10","UP  ","1020GL005 ","","","    ","          ","20","10","UP  ","1020GL005 ","","0","920334X","20","10","06","2","10","PM","WIC SPUR            ","WOODBURY            ","19","6","","SIOUX CITY          ","PRIVATE             ","5","B","4","3","1","001","1","4","81","2","1","1","1","SINGLE MAIN TRACK   ","3","1","34","020","R","1"," ","3"," ","2","2","2","3","8","20000","3","1","0","0","1","2","1","CL","","0","  ","0807          ","37","","2020","                    ","N","193","19C193","4","","",""," "," ","31","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  ","","","","","SIOUX CITY SUB      ","A","1","2",
"","20","10","UP  ","1020GL009 ","","","    ","          ","20","10","UP  ","1020GL009 ","","1","196614C","20","10","08","1","45","PM","LAURENS             ","POCAHONTAS          ","19","6","","                    ","140TH AVE           ","25","C","2","3","1","001","2","4","73","2","1","1","1","SINGLE MAIN TRACK   ","2","1","17","025","E","3"," ","1"," ","2","2","2","3","8","70000","2","1","0","1","1","1","1","CL","","0","  ","0711          ","72","","2020","                    ","Y","151","19C151","4","","",""," "," ","27","1","0003","                    ","                    ","0","1","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  #32 WARNING DEVICES: YIELD SIGNS.  ","","","","","LAURENS SUB         ","A","1","2",
"","20","09","UP  ","0920GL033 ","","","    ","          ","20","09","UP  ","0920GL033 ","","0","191073K","20","09","26","4","14","PM","EMO VALLEY          ","HARRISON            ","19","6","","                    ","CR F58              ","0","J","1","1","1","001","1","4","89","2","2","1","1","MAIN LINE 2         ","3","6","191","040","E","3","1","1"," ","1","2","2","5","8","5000","3","1","0","0","1","2","1","CL","","0","  ","010306        ","69","","2020","                    ","Y","085","19C085","4","","",""," "," ","57","1","0003","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED).  ","","","","","BLAIR SUB           ","A","1","2",
"","20","12","IANR","WLX1203204","","","    ","          ","20","12","IANR","WLX1203204","","0","607572G","20","12","03","3","50","PM","BRYANT YARD         ","BLACK HAWK          ","19","6","","WATERLOO            ","WEST 18TH STREET    ","2","D","4","3","1","001","1","2","42","2","1","1","1","MAIN TRACK          ","1","7","30","010","R","1","1","1","2","1","2","2","2","8","2000","3","1","0","0","1","2","1","3 ","","0","  ","0203          ","212","","2020","                    ","Y","013","19C013","4","","",""," "," ","26","1","0002","                    ","                    ","0","0","0","0","0","0","VEHICLE DRIVER WAS STOPPED FOR RED TRAFFIC LIGHT - WHEN TRAFFIC LIGHT CHANGED TO GREEN, THE DRIVER P","ROCEEDED INTO THE RAIL GRADE CROSSING, FAILING TO YIELD TO RAILROAD CROSSING SIGNALS. DRIVER WAS WAS"," NOT INJURED","","","WATERLOO            ","A","1","2",
"","20","02","CC  ","1025549   ","","","    ","          ","20","02","CC  ","1025549   ","","0","307895Y","20","02","01","2","15","AM","WATERLOO            ","BLACK HAWK          ","19","6","","WATERLOO            ","ANSBOROUGH AVE      ","35","A","4","3","1","001","1","4","33","4","2","1","1","01 MAIN             ","1","1","2","008","E","3","1","1","1","1","2","2","3","8","","3","1","0","0","2","2","1","No","","0","  ","0307          ","222","","2020","                    ","Y","013","19C013","4","","",""," "," ","21","2","0002","                    ","                    ","0","0","0","0","0","0","L56891-31 (EJE 660, 2E, 70T, 215F) WAS TRAVELING AT APPROXIMATELY 8 MPH WHEN A VEHICLE DROVE INTO TH","E TRAIN, STRIKING THE PLOW OF THE LOCOMOTIVE. NO DAMAGE TO CN PROPERTY OR INJURIES REPORTED. DAMAGE ","TO VEHICLE IS UNKNOWN.","","","WATERLOO            ","A","2","2",
"","20","06","UP  ","0620GL002 ","20","06","ZAGP","XXX       ","20","06","UP  ","0620GL002 ","","0","922540S","20","06","03","7","53","PM","EAGLE GROVE         ","WRIGHT              ","19","6","","EAGLE GROVE         ","AGP PRIVATE CROSSING","5","C","4","3","2","001","1","4","83","3","1","1","2","NORTH WYE TRACK     ","1","1","8","003","E","4"," ","1"," ","1","2","2","3","8","5000","3","1","0","0","1","2","1","CL","","0","  ","08            ","169","","2020","                    ","N","197","19C197","4","","",""," "," ","75","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  AG PROCESSING WAS INVOLVED IN THIS GRADE CROSSING ACCIDENT - ","THEIR INDUSTRY CREW WAS OPERATING THE CONSIST ON UP MAINTAINED TRACK.  ","","","","JEWELL SUB          ","A","1","2",
"","20","01","UP  ","0120GL016 ","","","    ","          ","20","01","UP  ","0120GL016 ","","0","196919A","20","01","14","9","48","AM","HAVELOCK            ","POCAHONTAS          ","19","6","","HAVELOCK            ","210TH AVE/GILL STREE","8","J","2","3","6","001","1","4","20","2","1","8","1","SINGLE MAIN TRACK   ","3","2","0","027","R","4"," ","1","3","2","2","2","3","8","8000","3","1","0","0","2","2","1","CL","","0","  ","0807          ","81","","2020","                    ","Y","151","19C151","4","","",""," "," ","15","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  RAILROAD VERIFIED THE AGE OF HIGHWAY USER.  ","","","","","LAURENS SUB         ","D","1","1",
"","20","11","UP  ","1120GL005 ","","","    ","          ","20","11","UP  ","1120GL005 ","","0","920336L","20","11","11","7","0","PM","SIOUX CITY          ","WOODBURY            ","19","6","","SIOUX CITY          ","18TH STREET         ","10","J","1","3","2","001","1","4","29","3","2","1","2","YARD 015            ","1","3","16","006","E","1"," ","1","3","2","2","2","3","8","1000","3","1","0","0","1","2","1","CL","","0","  ","0711          ","72","","2020","                    ","Y","193","19C193","4","","",""," "," ","60","1","0002","                    ","                    ","0","0","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP.  #32 WARNING DEVICES: YIELD SIGNS.  ","","","","","SIOUX CITY SUB      ","B","2","2",
"","20","11","CC  ","1054175   ","","","    ","          ","20","11","CC  ","1054175   ","","1","911773H","20","11","12","8","15","PM","WATERLOO            ","BLACK HAWK          ","19","6","","WATERLOO            ","W AIRLINE HWY       ","20","A","3","3","2","001","2","2","28","4","1","1","1","N INDUSTRIAL LEAD   ","1","1","6","005","E","3"," ","1","2","1","2","2","3","8","20000","2","1","0","1","1","2","1","No","","0","  ","0711          ","145","","2020","                    ","Y","013","19C013","4","","",""," "," ","48","2","0002","                    ","                    ","0","1","0","0","0","0","TRAIN WAS PUSHING SIX CARS OVER A PUBLIC CROSSING WHEN A VEHICLE STRUCK THE SIDE OF AN EMPTY GONDOLA",". MOTORIST FAILED TO YIELD TO THE RIGHT AWAY.","","","","WATERLOO            ","A","2","2",
"","20","10","CP  ","1001340522","","","    ","          ","20","10","CP  ","1001340522","","0","375664A","20","10","11","1","19","AM","SEYMOUR             ","WAYNE               ","19","6","","SEYMOUR             ","LEE STREET          ","0","A","3","1","1","001","1","2","67","4","1","1","1","SINGLE MAIN TRACK   ","3","2","147","025","E","1","1","1","2","2","2","2","4","8","750","3","2","0","0","0","2","1","CL","","0","  ","01030611      ","499","","2020","                    ","Y","185","19C185","4","","",""," "," ","55","2","0002","                    ","                    ","0","0","0","0","0","0","475-10 MADE CONTACT WITH AN UNOCCUPLED VEHICLE AT DOT CROSSING 375664A (LEE STREET) ON THE LAREDO SU","B. DRIVER WAS REPORTED TO BE STANDING OUTSIDE THE VEHICLE ATTEMPTING TO FLAG DOWNTHE TRAIN TO STOP. "," NO DAMAGE TO THE LEAD UNIT.  DRIVER WAS CITED BY LOCAL POLICE AND REPORTEDLY UNDER THE INFLUENCE OF"," MEDICATION.  SHE BECAME CONFUSED THEN TURNED ONTO THE TRACKS, THINKING IT WAS A NEARBY DRIVEWAY, AN","D GOT HUNG UP ON THE RAIL.  CROSSING PROTECTION INCLUDES ADVANCE WARNING, GATES, LIGHTS, AND BELLS. ","LAREDO              ","A","1","2",
"","20","02","CP  ","1001176593","","","    ","          ","20","02","CP  ","1001176593","","1","385153S","20","02","13","11","50","AM","MONONA              ","CLAYTON             ","19","6","","MONONA              ","N WEST STREET       ","0","B","2","2","1","001","1","4","6","2","1","1","1","SINGLE MAIN TRACK   ","2","1","5","024","E","3"," ","1","2","2","2","2","4","8","20000","2","1","0","1","1","2","1","CL","","0","  ","07            ","414","","2020","                    ","Y","043","19C043","4","","",""," "," ","58","1","0002","                    ","                    ","0","1","0","0","0","0","D50-13 WAS TRAVELING EAST AT 23.8MPH THROUGH MONONA AND MADE CONTACT WITH REAR PORTION OF SNOW PLOW ","THAT STOPPED FOUL OF THE TRACKS. VEHICLE HAD BEEN PLOWING SNOW AT N WEST STREET (DOT XING 385153S) T","HEN BACKED UP AND STOPPED FOULING THE MAIN LINE PRIOR TO BEING STRUCK BY THE CP 6236. NO INJURIES TO"," THE CREW ONBOARD THE CP 6236. THE DRIVER OF THE VEHICLE SUSTAINED INJURIES AND WAS TRANSPORTED VIA ","AIR AMBULANCE. ","MASON CITY          ","C","1","1",
"","20","06","IANR","BEX0618202","","","    ","          ","20","06","IANR","BEX0618202","","0","599286C","20","06","18","10","50","AM","BELMOND             ","WRIGHT              ","19","6","","BELMOND             ","PRIVATE             ","0","D","4","2","2","001","1","4","90","2","1","1","1","MAIN TRACK          ","1","1","164","006","E","2"," ","1","2","2","2","2","5","8","750","3","1","0","0","1","2","1","3 ","","0","  ","08            ","224","","2020","                    ","N","197","19C197","4","","",""," "," ","43","1","0002","                    ","                    ","0","0","0","0","0","0","41) DRIVER CROSSED OVER CROSSING AND STOPPED WITH REAR OF VEHICLE FOULING TRACK. DRIVER THINKING HE ","WAS CLEAR OF THE TRACK STOPPED HIS MOVEMENT AND AS THE SHOVING MOVEMENT PASSED, THE RAILCAR STRUCK T","HE BUMBER OF THE PICKUP.","","","GARNER              ","A","2","2",
"","20","06","IANR","WLX0614201","","","    ","          ","20","06","IANR","WLX0614201","","0","607576J","20","06","14","7","30","PM","BRYANT YARD         ","BLACK HAWK          ","19","6","","WATERLOO            ","WEST 11TH STREET    ","0","A","4","2","1","001","1","2","77","2","1","1","1","MAIN TRACK          ","1","3","69","009","E","1","1","1","2","1","2","2","4","8","2500","3","1","0","0","1","2","1","3 ","","0","  ","0203          ","499","","2020","                    ","Y","013","19C013","4","","",""," "," ","20","1","0002","                    ","                    ","0","0","0","0","0","0","ON SUNDAY JUNE 14, 2020 AT APPROXIMATELY 1936 HOURS, NORTH BOUND TRAIN WAS APPROACHING GRADE CROSSIN","G AT WEST 11TH STREET. A RED 2007 MITSUBISHI ? ECLIPSE PULLED ONTO GRADE CROSSING AND STOPPED. THE T","RAIN CREW OBSERVED THE DRIVER USING HIS PHONE. THE TRAIN CREW WAS UNABLE TO STOP THE TRAIN PRIOR TO ","STRIKING THE VEHICLE. THE LEAD LOCOMOTIVE STRUCK THE VEHICLE ON THE FRONT DRIVER’S SIDE AND PUSHED T","HE VEHICLE OFF THE TRACK AND OFF THE ROADWAY. THE DRIVER ACKNOWLEDGED (CONTINUED ON SEPARATE SHEET)","WATERLOO            ","A","1","2",
"","20","08","BNSF","CH0820201 ","","","    ","          ","20","08","BNSF","CH0820201 ","","0","079431N","20","08","01","4","44","PM","FAIRFIELD           ","JEFFERSON           ","19","6","","FAIRFIELD           ","PRIVATE             ","5","M","2","3","1","001","1","2","85","2","1","1","1","MAIN 2 TRACK        ","4","3","117","055","R","3"," ","1","2","2","2","2","3","8","2500","3","1","0","0","2","2","1","CL","","0","  ","07            ","99","","2020","                    ","N","101","19C101","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","TRAIN STRUCK ATV THAT FAILED TO STOP AT THE GRADE CROSSING.  NO HAZMAT RELEASED. USER'S AGE UNKNOWN","","","","","OTTUMWA             ","A","2","2",
"","20","08","CP  ","1001308424","","","    ","          ","20","08","CP  ","1001308424","","0","865604U","20","08","25","2","1","PM","WEST DAVENPORT      ","SCOTT               ","19","6","","LE CLAIRE           ","PRIVATE             ","0","C","4","2","1","001","1","4","96","2","1","1","1","SINGLE MAIN TRACK   ","3","2","120","028","E","1"," ","1","2","2","2","2","4","8","25000","3","1","0","0","1","1","1","CL","","0","  ","0807          ","421","","2020","                    ","N","163","19C163","4","","",""," "," ","51","1","0002","                    ","                    ","0","0","0","0","0","0","475-24 MADE CONTACT WITH A SEMI-TRUCK TRAILER TRANSPORTING A LOAD OF QUARRY SAND AT MP176.9.  THE SE","MI WAS CROSSING OVER THE MAINLINE AT PRIVATE SAND QUARRY CROSSING (DOT 865604U) WHEN THE TRUCK STOPP","ED AT THE ENTRANCE TO HWY 67 AND THE REAR OF THE TRAILER WAS OCCUPYING THE TRACKS.  THERE WERE NO IN","JURIES ASSOCIATED WITH THIS INCIDENT.  PRIVATE CROSSING PROTECTED WITH SYMBOL OF A CROSSBUCK AND STO","P SIGN ON BOTH SIDES.","DAVENPORT           ","A","1","1",
"","20","08","CC  ","1044683   ","","","    ","          ","20","08","CC  ","1044683   ","","0","307506R","20","08","13","11","3","AM","STORM LAKE          ","BUENA VISTA         ","19","6","","STORM LAKE          ","LAKE ST             ","0","J","2","1","1","001","1","4","82","2","1","1","1","SINGLE MAIN TRACK   ","3","2","32","040","R","3","1","1","2","2","2","2","4","8","2000","3","2","0","0","0","2","1","No","","0","  ","0102          ","252","","2020","                    ","Y","021","19C021","4","","",""," "," ","22","1","0002","                    ","                    ","0","0","0","0","0","0","L56891-13 STRUCK AN UNOCCUPIED ATV. ATV OPERATOR STATED THE VEHICLE BECAME STUCK ON THE PEDESTRIAN C","ROSSING. NO INJURIES OR DANGEROUS GOOD LEAKS RESULTED FROM THE INCIDENT. THE CROSSING IS PROTECTED B","Y GATES AND FLASHERS AND WERE OPERATING AS INTENDED.","","","CHEROKEE            ","A","2","2",
"","20","11","BNSF","HL1120203 ","","","    ","          ","20","11","BNSF","HL1120203 ","","1","668455D","20","11","08","11","7","PM","VINITA              ","CRAIG               ","40","5","","VINITA              ","N 1ST ST            ","0","K","1","2","1","001","1","2","50","4","1","1","1","SINGLE MAIN TRACK   ","4","2","95","040","E","4","1","1","2","1"," ","2","1","8","0"," "," ","0","1","0","2","1","CL","","0","  ","01030607      ","123","","2020","                    ","Y","035","40C035","4","","",""," "," ","  ","1","0002","                    ","                    ","0","1","0","0","0","0","USER'S AGE UNKNOWN.  PEDESTRIAN WENT AROUND THE GATES AND STOOD ON THE TRACKS AND WAS STRUCK BY TRAI","N.  NO HAZMAT RELEASED.","","","","CHEROKEE            ","A","1","1",
"","20","12","SKOL","IN201203  ","","","    ","          ","20","12","SKOL","IN201203  ","","0","008620R","20","12","03","6","30","AM","OWASSO              ","TULSA               ","40","5","","OWASSO              ","66TH STREET         ","35","A","4","3","2","001","2","4","43","1","3","1","2","MAIN                ","2","1","3","005","E","2"," ","1","2","2","2","2","3","8","1000","3","1","0","0","1","2","1","3 ","","0","  ","07            ","271","","2020","                    ","Y","143","40C143","4","","",""," "," ","30","1","0001","                    ","                    ","0","0","0","0","0","0","CREW SHOVING CARS TO SPOT CUSTOMER. TRAIN CAME TO COMPLETE STOP, CONDUCTOR DISMOUNTED RAIL CAR, IN C","ROSSING TO PROTECT MOVE. WESTBOUND CAR IN FAR NORTH LANE TRIED TO SWERVE AROUND REAR OF LEAD RAILCAR"," WHERE VEHICLE MADE CONTACT WITH RAIL CAR. NO INJURIES TO EITHER PARTY.","","","SYSTEM              ","B","2","2",
"","20","12","SKOL","IN201209  ","","","    ","          ","20","12","SKOL","IN201209  ","","0","008559P","20","12","09","9","15","PM","COLLINSVILLE        ","ROGERS              ","40","5","","                    ","119TH STREET        ","40","B","4","3","1","001","1","4","43","4","1","1","1","MAIN                ","2","3","5","007","E","2"," ","1","2","2","2","2","3","8","500","3","1","0","0","1","2","1","3 ","","0","  ","07            ","334","","2020","                    ","Y","131","40C131","4","","",""," "," ","33","1","0001","                    ","                    ","0","0","0","0","0","0","TRAIN DEPARTING CUSTOMER WHEN ENGINEER WAS FLAGGED DOWN BY POLICE OFFICER WHO INFORMED ENGINEER A VE","HILCE HAD STRUCK TRAIN AT PREVIOUS CROSSSING. NO INJURIES TO EITHER PARTY. DISCUSSION HELD TO HAVE I","NCREASED PATROLS AT THIS AREA AND CITY TO REPAIR THE STREET LIGHTING TO HELP LIGHT CROSSING AREA WHE","N OCCUPIED BY CARS OR LOCOMOTIVES.","","SYSTEM              ","A","2","2",
"","20","01","BNSF","RD0120201 ","","","    ","          ","20","01","BNSF","RD0120201 ","","2","673647F","20","01","05","11","20","AM","MANNFORD            ","TULSA               ","40","5","","SAND SPRINGS        ","KLOWA TRAIL         ","30","A","1","3","1","001","1","2","58","2","1","1","1","SINGLE MAIN TRACK   ","5","2","84","032","R","3","1","1","2","2","2","2","3","8","2500","2","1","0","2","2","2","1","CL","","0","  ","0307          ","99","","2020","                    ","Y","143","40C143","4","","",""," "," ","25","1","0002","                    ","                    ","0","2","0","0","0","0","VEHICLE FAILED TO STOP AT CROSSING AND STRUCK THE SIDE OF THE FRONT LOCOMOTIVE. NO HAZMAT RELEASED.","","","","","AVARD               ","A","1","1",
"","20","01","BNSF","RD0120203 ","","","    ","          ","20","01","BNSF","RD0120203 ","","0","020735M","20","01","11","3","39","AM","RAYFORD             ","MURRAY              ","40","5","","DAVIS               ","HALIBURTON RD       ","0","A","4","2","1","001","1","2","28","4","6","1","1","SINGLE MAIN TRACK   ","4","3","66","048","R","2","1","1","2","2","2","2","4","8","2000","3","2","0","0","0","2","1","CL","","0","  ","01030607      ","102","","2020","                    ","Y","099","40C099","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN. TRAIN STRUCK UNOCCUPIED VEHICLE THAT WAS FOULING THE CROSSING. NO HAZMAT RELEASE","D.  ","","","","RED ROCK            ","B","2","2",
"","20","01","BNSF","RD0120205 ","","","    ","          ","20","01","BNSF","RD0120205 ","","0","673675J","20","01","26","7","26","PM","HALLETT             ","PAWNEE              ","40","5","","HALLETT             ","RANCH CREEK RD      ","0","A","4","2","1","001","1","2","45","3","1","1","1","SINGLE MAIN TRACK   ","5","3","45","025","R","4"," ","1","2","2","2","2","4","8","2500","3","2","0","0","0","2","1","CL","","0","  ","07            ","94","","2020","                    ","Y","117","40C117","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","USER'S AGE UNKNOWN. Q-MEMLAC6-25 STRUCK AN UNOCCUPIED VEHICLE AT CROSSING. NO HAZMAT RELEASED.","","","","","AVARD               ","A","1","1",
"","20","06","BNSF","RD0620203 ","","","    ","          ","20","06","BNSF","RD0620203 ","","2","671992G","20","06","14","11","20","AM","ADA                 ","PONTOTOC            ","40","5","","ADA                 ","ARLINGTON ST        ","12","A","3","3","1","001","1","2","90","2","1","1","1","SINGLE MAIN TRACK   ","3","2","112","039","R","1","1","1","2","1","2","2","3","8","2000","2","1","0","2","2","2","1","CL","","0","  ","0306          ","111","","2020","                    ","Y","123","40C123","4","","",""," "," ","20","1","0002","                    ","                    ","0","2","0","0","0","0","H NYFTUL1 13A REPORTED STRIKING AN OCCUPIED VEHICLE ON SINGLE MAIN TRACK AT MP 547.51 ON THE CREEK S","UBDIVISION.","","","","CREEK               ","A","1","1",
